key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
585,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous ne trouvez pas de céruleum<Indent/>? Des batteries traînent un peu partout, mais vous pouvez aussi détruire des armes magitek et extraire celles qui les alimentent, j'imagine. Vous allez y arriver, j'en suis certain<Indent/>!","","","","","","",""
586,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous m'apportez du céruleum à ce que je vois<Indent/>! Je vais vous en débarrasser<Indent/>!","","","","Merci bien<Indent/>! Vous vous acquittez de votre mission avec brio, comme d'habitude<Indent/>!","Toutefois, il nous faudrait encore quelques batteries pour appeler ça un succès<Indent/>! Essayer d'en trouver un peu plus, s'il vous plaît<Indent/>!","",""
587,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Nous devrions avoir de quoi faire avec ce qu'on a déjà<Indent/>! Mais plus on en a, mieux c'est. Amassons-en un maximum avant que les renforts ennemis n'arrivent<Indent/>!","","","","","","",""
588,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Vous m'apportez du céruleum à ce que je vois<Indent/>! Je vais vous en débarrasser<Indent/>!","","","","Excellent<Indent/>! Nous aurons ce qu'il nous faut avec ça<Indent/>!","Mais plus on en a, mieux c'est. Amassons-en un maximum avant que les renforts ennemis n'arrivent<Indent/>!","",""
589,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Allez donc tondre ce yak et apportez-moi sa laine<Indent/>!","","","","","","",""
590,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Apportez-moi la peluche gagnante quand vous l'aurez trouvée<Indent/>!","","","","","","",""
591,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tout le monde a le cœur en feste<Indent/>!","","","","","","",""
592,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Quel énorme paquet cadeau<Indent/>!","","","","","","",""
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
594,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous pensez vraiment que c'est pour moi<Indent/>?","","","","","","",""
595,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Décidément, Azurée est vraiment un endroit charmant<Indent/>!","","","","","","",""
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
597,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ouah, <If(PlayerParameter(4))>l'héroïne<Else/>le héros</If> d'Ishgard, en chair et en os<Indent/>!","","","","","","",""
598,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ça va, c'est pas trop lourd<Indent/>?","","","","","","",""
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
600,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><Indent/>! Vous voyez cette silhouette qu'on distingue à peine là-bas<Indent/>? C'est celle d'Oboro, un shinobi de renom que Doma nous a envoyé en renfort. C'est lui qui a repéré les nouvelles armes magitek qui nous entourent.","Nous sommes intéressés par leurs composants, qui eux aussi doivent être plus avancés que ceux des précédents modèles. En les analysant, nous pourrions sûrement déceler leur point faible.","Nous pourrions dès lors prendre l'ascendant sur ces machines. Qu'en dites-vous<Indent/>? Voulez-vous bien nous aider à récupérer quelques-unes de ces pièces<Indent/>?","Aider l'officier à récupérer des composants magitek de nouvelle génération<Indent/>?","Excellent<Indent/>! Apportez-moi tout ce que vous trouverez<Indent/>!","","Non<Indent/>!? Je comprends... <If(PlayerParameter(4))>Une femme<Else/>Un homme</If> de votre talent a pro<SoftHyphen/>ba<SoftHyphen/>ble<SoftHyphen/>ment d'autres chats à fouetter. Nous nous en sortirons seuls, ne vous en faites pas<Indent/>!",""
601,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous n'avez aucun composant sur vous<Indent/>!? N'oubliez pas de les ramasser. Il y en a qui traîne un peu partout, mais vous pouvez aussi mettre en pièce les armes magitek que vous croisez pour en obtenir.","","","","","","",""
602,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Beau travail<Indent/>! Faites-moi voir combien vous en avez récupéré.","","","","Parfait, nos ingénieurs seront ravis<Indent/>!","Plus nous en aurons, mieux ce sera, continuez donc de m'en rapporter, s'il vous plaît<Indent/>!","",""
603,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Vous n'avez aucun composant pour moi<Indent/>? Ce n'est pas grave, nous avons déjà ce qu'il nous faut. Toutefois, plus nous en aurons, plus nous en apprendrons sur le fonc<SoftHyphen/>tion<SoftHyphen/>ne<SoftHyphen/>ment de ces nouvelles armes magitek. Récupérez donc plus de leurs composants si vous pouvez, s'il vous plaît<Indent/>!","","","","","","",""
604,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Beau travail<Indent/>! Faites-moi voir combien vous en avez récupéré.","","","","Bravo<Indent/>! Je n'en attendais pas tant<Indent/>!","Nous avons ce qu'il nous faut, je pense. Mais plus nous en aurons, mieux ce sera. Continuez donc de m'en rapporter, s'il vous plaît<Indent/>!","",""
605,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"J'ai eu le malheur de faire tomber des feuilles d'observation que Soclès m'a réclamées, et ces coquins d'ophiotauros me les ont volées.","Pourrais-tu me les récupérer en abattant ces chenapans et en ramassant celles qui sont encore au sol près d'eux<Indent/>?","Aider l'observateur à récupérer ses feuilles<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci<Indent/>! Ces ophiotauros ne feraient qu'une bouchée de moi, alors je préfère rester ici. Rapporte-moi autant de feuilles que possible, s'il te plaît.","","Ah... Bon, eh bien... C'est ma res<SoftHyphen/>pon<SoftHyphen/>sa<SoftHyphen/>bi<SoftHyphen/>li<SoftHyphen/>té, alors je vais essayer de me débrouiller tout seul...",""
606,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"J'aurais dû faire plus attention. Quel maladroit...","","","","","","",""
607,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Tu as récupéré des feuilles<Indent/>?","","","","Merci<Indent/>!","Il en manque encore. Continue de les récupérer et apporte-les-moi, s'il te plaît.","Ça ne te servirait à rien de les garder, tu sais. Si même les familiers me volent mes affaires, maintenant...",""
608,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Serais-tu le familier d'Azem<Indent/>!? J'ai besoin d'aide<Indent/>!","Des harpyia affamées attaquent les monocéros expérimentaux dont j'ai la charge. Pourrais-tu les éliminer<Indent/>?","Aider l'observateur des monocéros<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Merci beaucoup<Indent/>! Fais attention, ces harpyia sont féroces<Indent/>!","","J'imagine que tu n'acceptes des requêtes que d'Azem en personne... Qu'est-ce que je vais faire...<Indent/>?",""
609,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Dites, vous qui ne semblez pas du coin, vous voudriez bien nous donner un coup de main<Indent/>? Le moteur qui alimente ce lieu en énergie est endommagé et nous avons besoin de pièces pour le réparer.","On en trouve éparpillées un peu partout dans les parages... J'aimerais bien aller en récupérer moi-même, mais avec toutes ces armes sans pilotes qui pa<SoftHyphen/>trouil<SoftHyphen/>lent, je m'en sens pas capable. Vous voudriez pas vous en charger à ma place<Indent/>?","Aller récupérer les pièces de moteur à céruleum<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Vous voulez bien m'aider<Indent/>? Alors là, vous me sauvez<Indent/>! Vous trouverez facilement ces pièces de moteur à céruleum dans les environs<Indent/>; elles jonchent le sol des rues environnantes. Autre possibilité<Indent/>: les récupérer sur les carcasses des armes que vous aurez détruites<Indent/>!","","Oh, je m'y attendais... Il faut vraiment faire partie de la race des guerriers sans peur pour ne pas reculer à la vue de ces maudites machines... et encore<Indent/>!",""
610,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Il va nous falloir un paquet de pièces pour réparer le moteur qui alimente ce lieu en énergie. Ca m'aiderait beaucoup que vous m'en rapportiez... Mais prenez garde aux armes magitek qui rôdent<Indent/>!","","","","","","",""
611,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Je rêve pas, ce sont bien des pièces de moteur à céruleum que vous avez là<Indent/>!? ","","","","Eh ben, ça nous en fait un bon paquet<Indent/>! Merci à vous<Indent/>!","Vous savez, il va nous falloir davantage de pièces pour réparer le moteur. Je compte sur vous<Indent/>!","",""
612,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"On dirait bien qu'on a juste assez de pièces pour réparer le moteur. Mais n'hésitez pas à m'en rapporter davantage, histoire qu'on ait du stock<Indent/>!","","","","","","",""
613,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Encore<Indent/>? On ne vous arrête plus<Indent/>!","","","","Si vous saviez à quel point j'ai attendu de mettre la main sur ces pièces<Indent/>!","N'hésitez pas à m'en rapporter encore, plus on a de stock, mieux c'est<Indent/>!","",""
614,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Je ressens une puissance démesurée en toi, petit être... Pourrais-tu la mettre à profit afin de redonner un peu de fierté à un ami cher à mes yeux<Indent/>?","Son nom est Ahl Ein. Lui et moi avons tissé une amitié indéfectible en nous défiant l'un l'autre au fil des époques. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, c'est précisément le temps qui m'a affaibli au point de ne plus satisfaire sa soif d'excitation.","Je suis certain qu'<If(PlayerParameter(4))>une combattante<Else/>un combattant</If> chevronné<If(PlayerParameter(4))>e<Else/></If> comme toi pourrait à nouveau éveiller son côté batailleur. Accepterais-tu de l'y aider<Indent/>?","Accepter de défier Ahl Ein<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Tu acceptes<Indent/>!? Je t'en remercie, petit être...","","Je ne te jette pas la pierre. Tu n'es pas <If(PlayerParameter(4))>la première<Else/>le premier</If> à qui mon ami inspire la peur...",""
615,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"T-t'es qui, toi<Indent/>? Qu'est-ce que tu fais là<Indent/>!?
Oh et puis peu importe<Indent/>! Je t'en prie, aide-moi<Indent/>! Des dragons en proie au désespoir s'en prennent à mes frères et sœurs de couvée<Indent/>!","Ils veulent mettre fin à leur douleur en annihilant le peu de dragonnets qu'il reste<Indent/>! Ils peuvent en finir si ça leur chante, mais qu'ils nous laissent tranquilles<Indent/>!","Aider Myhk Nehr et sa fratrie<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Tu vas nous aider<Indent/>!? Pour de vrai<Indent/>!? Merci<Indent/>! Je te fais confiance<Indent/>!","","Mais... mes frères et sœurs... ils vont tous mourir... Pourquoi les dragons doivent être condamnés...<Indent/>?",""
616,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"On a beau avoir mis la main sur des fournitures nécessaires à notre survie, des jötunn n'ont pas tardé à s'approcher, attirés par l'odeur de nourriture qui s'en dégage. Maintenant, on a peur qu'ils nous prennent tout<Indent/>! Vous voulez bien nous débarrasser d'eux<Indent/>?","Éliminer les jötunn<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","","","Oh, je vois. Il est vrai que le sort des garlemaldais ne vous concerne pas vraiment. À nous de nous défendre, même au péril de notre vie.",""
617,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"♪ La la lala lala<Indent/>! Le gluant, c'est trop marrant<Indent/>! Le visqueux, ça me rend heureux<Indent/>!","Oh<Indent/>! C'est vous l'humain<If(PlayerParameter(4))>e<Else/></If> très costaud<If(PlayerParameter(4))>e<Else/></If> venu<If(PlayerParameter(4))>e<Else/></If> d'Ætherys, <If(PlayerParameter(4))>celle<Else/>celui</If> dont tous les Loporrites parlent<Indent/>? Vous tombez bien<Indent/>! Vous pouvez m'aider à récolter du mucus de mousse, s'il vous plaît<Indent/>?","Jamais je n'oublierai le jour où je suis tombé dans une flaque de mucus de mousse... Comme j'aimerais pouvoir me baigner tous les jours dedans<Indent/>! C'est très corrosif, donc il ne faut pas rester longtemps en contact avec, au risque d'y laisser des poils... mais c'est justement ce frisson qui me rend tout chose<Indent/>!","Aider Thrillingway<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Youpiii<Indent/>! Pour obtenir du mucus de mousse, abattez des mousses acides ou ramassez le mucus qu'elles laissent traîner derrière elles. Rapportez-m'en plein, plein, plein<Indent/>!","","Mais pourquoi-euuuh<Indent/>? Je ne demande pas grand-chose, pourtant... juste que vous risquiez votre vie pour me rapporter une matière hautement acide qui n'est pas faite pour jouer avec<Indent/>!",""
618,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"♪ La la lala lala<Indent/>! Tout ce mucus poisseux, c'est rien que pour moi<Indent/>!","","","","","","",""
619,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Du mucus de mousse<Indent/>!? C'est pour moi, hein<Indent/>? Hein<Indent/>!? HEIN<Indent/>!?","","","","Ouaaah, c'est plus que je n'en rêvais<Indent/>! Mais pas encore assez pour m'immerger depuis le bout des pattes jusqu'aux pointes des oreilles...","Il me faut encore un peu de mucus de mousse... juste encore un peu<Indent/>! ","",""
620,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"♪ La la lala lala<Indent/>! Le gluant, c'est trop marrant<Indent/>! Le visqueux, ça me rend heureux<Indent/>!","","","","","","",""
621,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Du mucus de mousse<Indent/>!? C'est pour moi, hein<Indent/>? Hein<Indent/>!? HEIN<Indent/>!?","","","","Ouaaah, c'est plus que je n'en rêvais<Indent/>! J'en ai maintenant assez pour m'immerger depuis le bout des pattes jusqu'aux pointes des oreilles<Indent/>!","Je ne connais rien au monde de plus gluant, visqueux et poisseux... sans oublier corrosif<Indent/>! C'est même tout ce qui fait son sel<Indent/>!","",""
622,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"<If(PlayerParameter(4))>Madame l'aventurière<Else/>Monsieur l'aventurier</If>, vous pouvez me donner un coup de main<Indent/>? J'aimerais emmener le nanka que j'ai aidé à éclore jusqu'à la mer, mais il faut passer par un coin infesté d'oiseaux voraces. Protégez-le, s'il vous plaît<Indent/>!","Aider le jeune garçon<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Merci beaucoup<Indent/>! Je ne ferais que vous ralentir si je vous accompagnais, alors je vous encourage d'ici<Indent/>!","","Ah... D'accord... Désolé de vous avoir embêté<If(PlayerParameter(4))>e<Else/></If>.",""
623,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"Oh je suis tellement contente de tomber sur quelqu'un par ici<Indent/>! J'ai besoin d'herbes médicinales pour mon père, mais une bande de singes agressifs a décidé de me prendre pour cible et je ne peux pas faire ma cueillette tran<SoftHyphen/>quil<SoftHyphen/>le<SoftHyphen/>ment...","Voulez-vous bien m'en débarrasser<Indent/>? Je vous en serai vraiment très re<SoftHyphen/>con<SoftHyphen/>nais<SoftHyphen/>sante<Indent/>!","Aider la jeune femme<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","Mille mercis<Indent/>! J'ai eu beaucoup de chance que vous passiez par là<Indent/>!","","Oui, je comprends. Ce n'est pas grave, je vais... me débrouiller...",""
624,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Je me rappelle cette glorieuse époque où je me mesurais aux plus forts. Ce temps est toutefois tristement révolu... Ma fierté a trop été entamée et je n'ai plus le cœur à me battre...","","","","","","",""
625,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Tu as l'air vraiment fort<If(PlayerParameter(4))>e<Else/></If>, voyageu<If(PlayerParameter(4))>se<Else/>r</If>... Tu n'aurais pas cinq petites minutes à m'accorder<Indent/>?","Tout le monde a beaucoup souffert des récents événements... Je sais que ce n'est pas grand-chose mais j'aimerais fabriquer un parfum à l'arôme apaisant pour calmer le cœur et les angoisses de tous.","Pour ça, j'ai besoin d'un bon paquet de fleurs de vihara, mais il semble que je ne sois pas la seule qui s'intéresse à ces délicates plantes. Pourrais-tu me débarrasser de ces pousses odoriférantes afin que je puisse récolter mes fleurs<Indent/>?","Aider la parfumeuse à rassembler les fleurs<Indent/>?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau recommandé pour cet ALÉA est <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Oh, tu es si gentil<If(PlayerParameter(4))>le<Else/></If><Indent/>! Tu peux soit cueillir les fleurs directement, ou en récupérer sur les pousses que tu auras tuées<Indent/>!","","Je vois... J'imagine que tu dois être fatigué<If(PlayerParameter(4))>e<Else/></If>, toi aussi, c'est normal. Prends soin de toi, d'accord<Indent/>?",""
626,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"(renifle) Cette odeur... Tu m'apportes des fleurs de vihara, pas vrai<Indent/>?","","","","Elles sentent tellement bon<Indent/>! Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment... ce n'est pas une quantité suffisante pour que je puisse fabriquer mon parfum... Si tu en trouves d'autres, apporte-les-moi, s'il te plaît<Indent/>!","","Alors toi aussi tu les aimes ces fleurs, hein<Indent/>? Leur senteur est tellement addictive...",""
627,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Les fleurs de vihara peuvent soit être récoltées, soit être récupérées sur les pousses odoriférantes que tu auras tuées. Je compte sur toi pour m'en apporter plein, hein<Indent/>!","","","","","","",""
628,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Ouah, il y en a tellement<Indent/>! Merci beaucoup, avec ça je vais pouvoir fabriquer des litres de parfum<Indent/>!","","","","","","",""
629,1,1,1,1,1,1,1,1,763,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"(renifle) Cette odeur... Tu m'apportes des fleurs de vihara, pas vrai<Indent/>?","","","","Ouah, il y en a tellement<Indent/>! Merci beaucoup, avec ça je vais pouvoir fabriquer des litres de parfum<Indent/>!","","Alors toi aussi tu les aimes ces fleurs, hein<Indent/>? Leur senteur est tellement addictive...",""
630,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Tu as retrouvé les plus importantes. Ceci dit, si tu pouvais en récupérer encore plus, je ne t'en serais que plus re<SoftHyphen/>con<SoftHyphen/>nais<SoftHyphen/>sant.","","","","","","",""
