key,0,1,2,3,4,5,6
1930,1,0,152121,0,"Vous pouvez désormais jouer à Triple Triade avec les autres personnages.

Si vous voyez quelqu'un avec un icone en forme de carte au-dessus de la tête, cela signifie qu'il recherche ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment un adversaire.","",""
1931,1,0,152122,0,"Notez que les duels de Triple Triade ne se limitent pas à l'enceinte du Gold Saucer. Vous pouvez aussi défier les autres joueurs dans la plupart des lieux de passage d'Éorzéa (guilde des aventuriers, bar de Buscarron, etc.).
Partez en quête des cartes légendaires et créez un jeu imbattable<Indent/>!","",""
1940,1,0,152131,0,"Bienvenue au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gold Saucer des Manderville<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, le paradis du divertissement où tous vos espoirs et tous vos rêves peuvent se réaliser<Indent/>!","",""
1941,1,0,152132,0,"Pour participer aux différentes activités, vous devez d'abord échanger vos gils contre des points du Gold Saucer (PGS). Pour ce faire, adressez-vous à l'agent de change au comptoir principal.
Taux actuel<Indent/>: 1 PGS = 10 gils.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* La loi uldienne interdit le Gold Saucer d'échanger plus de 500 PGS par client.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
1942,1,0,152133,0,"Si les PGS ne peuvent pas être reconvertis en gils, ils peuvent cependant être utilisés pour acheter des articles merveilleux.

Parlez au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>préposé aux lots<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour voir ce qu'il a à vous proposer.","",""
1950,1,0,152141,0,"Votre chocobo a atteint le rang 2<Indent/>!

Les catégories de course auxquelles votre animal peut accéder sont déterminées par sa <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>cote<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Plus cette valeur augmente, plus les courses proposées deviennent corsées et palpitantes.","",""
1951,1,0,152142,0,"La cote de votre chocobo est calculée selon plusieurs facteurs, notamment son <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rang<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et son <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>pedigree<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
1952,1,0,152143,0,"Afin d'assurer l'équilibre de la compétition, les catégories de bas niveau deviennent inaccessibles chaque fois que la cote du chocobo dépasse un certain seuil.","",""
1960,1,0,152151,0,"Fé<SoftHyphen/>li<SoftHyphen/>ci<SoftHyphen/>ta<SoftHyphen/>tions<Indent/>! Vous avez obtenu un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>cristal d'artisan<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Vous pouvez l'échanger contre celui de la classe d'artisanat de votre choix et ainsi devenir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>spécialiste<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de cette discipline.","",""
1961,1,0,152152,0,"Les spé<SoftHyphen/>cia<SoftHyphen/>listes ont accès à une panoplie d'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>actions exclusives<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui leur permettent de réaliser des synthèses de meilleure qualité. Vous pouvez choisir <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>jusqu'à trois classes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> dans lesquelles vous spécialiser, et en changer au besoin, mais attention, l'objet nécessaire n'est pas facile à obtenir.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Il n'est possible de changer de spécialité que 3 fois par semaine.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
1962,0,0,0,0,"","",""
1963,0,0,0,0,"","",""
1970,0,0,0,0,"","",""
1980,1,0,152171,0,"Vous pouvez désormais voler à travers les cieux<Indent/>!

Enfourchez votre monture préférée et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sautez<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour décoller<Indent/>!","",""
1981,1,0,152172,0,"Une fois en vol, vous avez trois manœuvres de base à votre disposition<Indent/>: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>avancer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec les touches de déplacement, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>monter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec la touche pour sauter et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>atterrir<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec celle pour dégainer/rengainer.","",""
1982,1,0,152172,0,"Une fois en vol, vous avez trois manœuvres de base à votre disposition<Indent/>: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>avancer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec les commandes de déplacement, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>monter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec <CommandIcon(11)/> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>atterrir<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avec <CommandIcon(12)/>+<CommandIcon(13)/>.","",""
1983,0,0,0,0,"","",""
1990,0,0,0,0,"","",""
1991,0,0,0,0,"","",""
1992,0,0,0,0,"","",""
1993,0,0,0,0,"","",""
2000,0,0,0,0,"","",""
2001,0,0,0,0,"","",""
2002,0,0,0,0,"","",""
2003,0,0,0,0,"","",""
2010,1,0,152391,0,"Vos actions vous ont permis d'acquérir le statut de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>! Cela vous donne la possibilité de venir en aide aux autres joueurs, notamment aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>novices<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, lorsqu'ils ont des questions ou du mal à surmonter des épreuves dans le jeu.","",""
2011,1,0,152392,0,"Vous pouvez également utiliser l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>état en ligne<UIGlow>01</UIGlow><UIForeground>01</UIForeground> correspondant à votre type de mentor. Cela permet aux joueurs de savoir im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment à qui s'adresser lorsqu'ils ont un problème à résoudre ou besoin de ren<SoftHyphen/>sei<SoftHyphen/>gne<SoftHyphen/>ments.","",""
2012,1,0,152393,0,"Notez d'ailleurs que vous pouvez indiquer quel type d'activités dans le jeu est votre domaine de prédilection suivant votre statut<Indent/>:
<Gui(79)/> (JcE) et <Gui(81)/> (JcJ) pour les mentors de combat
<Gui(80)/> pour les mentors d'artisanat et récolte
<Gui(78)/> pour les mentors polyvalents.
N'hésitez donc pas à vous faire connaître et à apporter votre soutien à ceux qui en font la demande<Indent/>!","",""
2013,1,0,152394,0,"Lorsque vous agissez en tant que mentor, vous pouvez inviter des joueurs débutants dans le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>réseau des novices<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, un mode de discussion consacré à l'entraide.
Les mentors de combat ont également accès à la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mission aléatoire<Indent/>: mentor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, qui leur permet d'obtenir des récompenses spéciales.","",""
2020,1,0,152211,0,"Outre les points de récolte normaux, il en existe que l'on qualifie d'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>éphémères<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Bien qu'ils ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans votre carnet de récolte, vous ne pourrez les découvrir qu'à des horaires précis de la journée.","",""
2030,1,0,152221,0,"Les traits <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Amoureux des pierres<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Amoureux des arbres<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permettent respectivement aux mineurs et aux botanistes de mieux comprendre la nature des points de récoltes, mais parmi ces derniers, il en existe dont les propriétés sont cachées.","",""
2031,1,0,152222,0,"Pour être découvertes, ces propriétés cachées requièrent un degré plus avancé de ces traits, mais cela ne veut pas dire pour autant qu'elles se révèleront systématiquement à vous. Vous avez donc tout intérêt à saisir cette chance lorsqu'elle se présente à vous<Indent/>!","",""
2040,0,0,0,0,"","",""
2041,0,0,0,0,"","",""
2050,1,0,152241,0,"Vous avez acquis un objet qui peut être <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>éthérolysé<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Cette opération aura pour effet de le désintégrer, mais vous permettra d'obtenir en échange des matériaux. Plus la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>valeur de collection<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de l'objet d'origine est élevée, plus vous en obtiendrez<Indent/>!","",""
2060,1,0,152251,0,"Les livres appelés <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Légendes locales<UIGlow>01</UIGlow><UIForeground>01</UIForeground> répertorient des lieux de récolte qui ne peuvent pas être découverts normalement. Une fois ces objets utilisés, les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions qu'ils contiennent ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans votre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>carnet de récolte<UIGlow>01</UIGlow><UIForeground>01</UIForeground> dans l'onglet “Spécial”.","",""
2061,1,0,152252,0,"Vous pouvez dans ce même onglet vérifier quels exemplaires des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Légendes locales<UIGlow>01</UIGlow><UIForeground>01</UIForeground> manquent encore à votre collection. Essayez de tous les obtenir pour pouvoir récolter un maximum d'objets rares<Indent/>!","",""
2070,0,0,0,0,"","",""
2071,0,0,0,0,"","",""
2072,0,0,0,0,"","",""
2073,0,0,0,0,"","",""
2080,0,0,0,0,"","",""
2090,1,0,152271,0,"Lorsque vous ouvrez un coffre au trésor, un module de répartition du <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>butin<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît à l'écran. Si un de vos équipiers ouvre un coffre, une annonce s'affiche dans le coin inférieur droit de l'écran. Cliquer sur cette dernière permet de faire apparaître le module de répartition.","",""
2091,1,0,152272,0,"Pour chaque objet, vous pouvez choisir les options suivantes<Indent/>:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Besoin<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>: vous le voulez absolument.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Cupidité<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>: vous êtes intéressé(e), mais vous pouvez vous en passer.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Passer<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>: vous ne le voulez pas.

Lorsque tous les équipiers ont fait leur choix, le butin est distribué au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment.","",""
2092,1,0,152273,0,"En ce qui concerne les objets vis-à-vis desquels vous avez opté pour Besoin ou Cupidité, vous pouvez changer d'avis et sélectionner Passer à la place, mais ce choix est alors définitif. Si tous les équipiers ont choisi Passer, l'objet est jeté et définitivement perdu.","",""
2093,1,0,152274,0,"Les gils et les objets de quête sont au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment répartis de manière équitable entre tous les équipiers.","",""
2094,1,0,152271,0,"Lorsque vous ouvrez un coffre au trésor, un module de répartition du <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>butin<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît à l'écran. Si un de vos équipiers ouvre un coffre, une annonce s'affiche dans le coin inférieur droit de l'écran. Sélectionner cette dernière permet de faire apparaître le module de répartition.","",""
2100,1,0,152281,0,"Lorsque vous participez à une mission en équipe préformée ou avec l'option “Sans restriction”, le chef d'équipe peut choisir entre les options <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Juste cupidité<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Maître du butin<UIGlow>01</UIGlow><UIForeground>01</UIForeground> comme règle du butin.","",""
2101,1,0,152282,0,"La règle du butin peut être changée à tout moment par le biais de l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>outil de mission<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, tant que la mission n'a pas encore commencé. Il est recommandé que le chef d'équipe annonce tout changement pour éviter toute confusion.","",""
2110,1,0,152291,0,"À Ishgard, les mandats ne sont pas émis par la guilde des aventuriers, mais par les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>templiers<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Le système reste toutefois grandement le même, la seule différence étant qu'en plus des mandats ordinaires qui coûtent une au<SoftHyphen/>to<SoftHyphen/>ri<SoftHyphen/>sa<SoftHyphen/>tion, il existe également des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>grands mandats<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui en requièrent <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>dix<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et offrent une meilleure récompense en échange d'un plus grand effort.","",""
2111,1,0,152292,0,"Les coffres au trésor découverts sur le champ de bataille pendant les mandats de mercenariat contiennent parfois des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>morceaux d'ambre à insecte<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Cette matière peu courante peut être échangée contre des objets exclusifs auprès de la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neuse d'ambre rare<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2120,1,0,152301,0,"Vous avez obtenu un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objet collectionnable<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>! Il est doté d'une <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>valeur de collection<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Plus celle-ci est élevée, plus l'objet sera précieux aux yeux de certains PNJ.","",""
2121,1,0,152302,0,"Les objets collectionnables ne peuvent être ni empilés, ni vendus à des marchands, ni consommés, ni utilisés comme matériaux de synthèse.","",""
2122,1,0,152303,0,"Si une recette a la mention “Synthèse collectionnable uniquement” dans sa liste de conditions, les objets créés seront collectionnables quoi qu'il arrive. Leur valeur de collection dépend de leur qualité, veillez donc à la maximiser du mieux que vous pouvez<Indent/>!","",""
2130,0,0,0,0,"","",""
2131,0,0,0,0,"","",""
2132,0,0,0,0,"","",""
2140,1,0,152321,0,"Vous avez appris <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gant de col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neur<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, une action réservée aux disciples de la terre et qui confère l'éffet du même nom, lequel permet de récolter les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objets collectionnables<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2141,1,0,152322,0,"Tout poisson pêché sous l'effet <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gant de col<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>neur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> deviendra un objet collectionnable, sa taille influençant sa <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>valeur de collection<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2150,0,0,0,0,"","",""
2160,0,0,0,0,"","",""
2161,0,0,0,0,"","",""
2170,1,0,152341,0,"Vous pouvez désormais jouer à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Choc des mascottes (CdM)<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>!
Invoquez vos petits compagnons et dirigez-les dans des combats mignons mais impitoyables contre les mascottes des autres aventuriers.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Un mode Entraînement permet d'apprendre seul et à son rythme.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2171,1,0,152342,0,"L'invocation des mascottes pendant les batailles se fait par le biais des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>barres CdM<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Pour les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>éditer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, sélectionnez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>CdM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> dans la fenêtre du <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gold Saucer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, accessible depuis le menu principal.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Il est possible de jouer sans avoir placé de mascottes dans ses barres CdM.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2172,1,0,152343,0,"Vos <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>points de rang (PR)<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indiquent votre niveau au jeu. Affrontez d'autres aventuriers pour en gagner... ou en perdre<Indent/>!
Pour vérifier votre nombre de PR, sélectionnez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>CdM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> dans la fenêtre du <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Gold Saucer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Les batailles entre joueurs se basent sur les PR pour opposer des adversaires de niveaux proches.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
","",""
2173,1,0,152344,0,"Trois modes de jeu sont disponibles pour CdM<Indent/>:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Entraînement<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Pour assimiler les règles de base en jouant seul.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Bataille simple<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Pour affronter d'autres aventuriers dans des matches amicaux ou plus sérieux, avec gain ou perte de PR.","",""
2174,1,0,152345,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Tournoi<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Pour les joueurs souhaitant s'inscrire aux tournois organisés ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment, et gagner plus de points en cas de victoire contre d'autres aventuriers.

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Des règles spécifiques sont appliquées lors des tournois.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2180,1,0,152351,0,"À CdM, les mascottes sont classées selon quatre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>types<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, entre lesquels existent des rapports de dominance. Ainsi, une mascotte d'un certain type infligera davantage de dégâts contre celles d'un autre, mais en subira également plus face à un troisième type.","",""
2181,1,0,152352,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Monstres<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Ils sont forts face aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>créatures<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais désavantagés face aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poupées<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Créatures<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Elles ont l'avantage contre les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>poupées<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais sont faibles face aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>monstres<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2182,1,0,152353,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Poupées<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Elles sont fortes face aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>monstres<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais désavantagées face aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>créatures<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Mécanismes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Ils n'ont ni handicap ni avantage face aux autres types de mascottes.","",""
2183,1,0,152354,0,"Les mascottes peuvent également avoir un effet de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>destruction<UIGlow>01</UIGlow><UIForeground>01</UIForeground> contre certaines ins<SoftHyphen/>tal<SoftHyphen/>la<SoftHyphen/>tions présentes sur le champ de bataille.

Ne perdez pas de vue ces critères au moment d'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>éditer vos barres CdM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ou lorsque vous consulterez la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste CdM<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en plein combat.","",""
2190,1,0,152361,0,"Différentes ins<SoftHyphen/>tal<SoftHyphen/>la<SoftHyphen/>tions sont présentes dans l'arène de combat<Indent/>:

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Bouclier<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Il sert à protéger les pierres arcaniques. Il suffit donc de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>détruire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> celui de votre adversaire pour infliger des dégâts plus importants aux siennes.","",""
2191,1,0,152362,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Œil scrutateur<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Il permet de rendre visibles les mascottes ennemies. Si votre adversaire parvient à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>détruire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> le vôtre, ses mascottes n'ap<SoftHyphen/>pa<SoftHyphen/>raî<SoftHyphen/>tront plus sur la carte et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>vous ne verrez plus celles qui se tiennent à bonne distance de vos troupes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sur le terrain.","",""
2192,1,0,152363,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Portail<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Ils servent de point d'accès aux mascottes et leur permettent de récupérer des PV lorsqu'elles s'y tiennent.

En cas de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>destruction<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, vous pouvez toujours invoquer vos mascottes, mais elles ne pourront plus entrer ni sortir de ce portail.","",""
2193,1,0,152364,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>- Portail (suite)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
  Les mascottes sont insensibles aux attaques de leurs ennemis quand elle sont dans un portail et peuvent être téléportées instantanément vers un autre.","",""
2194,1,0,152365,0,"Votre ennemi a détruit vos ins<SoftHyphen/>tal<SoftHyphen/>la<SoftHyphen/>tions<Indent/>? Ne paniquez pas, aucune <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>destruction<UIGlow>01</UIGlow><UIForeground>01</UIForeground> n'est permanente. Elles seront de nouveau opérationnelles passé un certain délai, et ce <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>réta<SoftHyphen/>blis<SoftHyphen/>se<SoftHyphen/>ment<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sera d'ailleurs plus rapide si vous placez quelques mascottes autour de l'objet hors service.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Ceci ne concerne pas les pierres arcaniques.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2200,1,0,152371,0,"Lorsque l'icone <UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow><UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît devant un titre de quête, celle-ci est sujette à la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>synchronisation de quête<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Le niveau de votre personnage définira la difficulté des combats, tandis que son niveau au moment de l'achever déterminera le nombre de points d'expérience reçus en récompense.","",""
2201,1,0,152372,0,"En revanche, pour certaines quêtes parmi celles-ci, il n'est possible de progresser qu'avec la classe ou le job qui a servi à les commencer. Vous ne pourrez pas les continuer si vous en changez en cours de route. Ces quêtes sont indiquées par la mention <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>synchronisation de quête avec limitation de job ou de classe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2210,1,0,152381,0,"Certaines quêtes sont marquées d'un icone <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow><UIGlow>01</UIGlow><UIForeground>01</UIForeground>, signifiant qu'elles font l'objet de la règle spéciale “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>classe ou job fixe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>”. Autrement dit, il n'est possible de progresser dans une de ces quêtes qu'avec la classe ou le job qui a servi à la commencer.","",""
2220,1,0,152411,0,"L'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>orchestrion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est un meuble permettant de jouer les musiques de votre choix. Outre la lecture et l'arrêt, il offre la possibilité de créer une liste de lecture comprenant <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>jusqu'à huit morceaux<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Vous en trouverez également dans les chambres d'auberge, dotés uniquement des fonctions lecture et arrêt.","",""
2221,1,0,152412,0,"Pour jouer un morceau, vous devez posséder le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rouleau d'orchestrion<UIGlow>01</UIGlow><UIForeground>01</UIForeground> correspondant. Vous pourrez en acquérir de diverses façons.

Utilisez un rouleau pour ajouter le morceau désigné à la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>liste<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de ceux disponibles. Celle-ci peut être consultée à tout moment via la section <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Carnets<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal.","",""
