key,0,1,2,3,4,5,6,7,8,9,10,11
585,2,1,2,0,0,"/leftwink","","/zwinkerlinks, /leftwink
VERWENDUNG:
/zwinkerlinks [Unterbefehl]
→ Du zwinkerst jemandem zu.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/zwinkerlinks","",293,0
586,2,1,2,0,0,"/getfantasy","","/funkyfantasy, /funky
VERWENDUNG:
/funkyfantasy [Unterbefehl]
→ Du tanzt den Funky-Fantasy-Tanz.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/funkyfantasy","/funky",293,0
587,2,1,2,0,0,"/popotostep","","/toffeltanz, /toffel, /popotostep
VERWENDUNG:
/toffeltanz [Unterbefehl]
→ Du tanzt den Toffel-Tanz.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/toffeltanz","/toffel",293,0
588,2,1,2,0,0,"/hum","","/summen, /hum
VERWENDUNG:
/summen [Unterbefehl]
→ Du summst eine fröhliche Melodie.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/summen","",293,0
589,2,1,2,0,0,"/confirm","","/vergewissern, /confirm
VERWENDUNG:
/vergewissern [Unterbefehl]
→ Du vergewisserst dich einer ungemein wichtigen Sache.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/vergewissern","",293,0
590,2,1,2,0,0,"/scheme","","/plan, /scheme
VERWENDUNG:
/plan [Unterbefehl]
→ Du erklärst deinen Plan.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/plan","",293,0
591,2,1,2,0,0,"/endure","","/tapfer, /zähne, /endure
VERWENDUNG:
/tapfer [Unterbefehl]
→ Du beißt tapfer die Zähne zusammen.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/tapfer","/zähne",293,0
592,2,1,2,0,0,"/tomestone","","/allagischerstein, /stein, /tomestone
VERWENDUNG:
/allagischerstein [Unterbefehl]
→ Du liebkost deinen Allagischen Stein.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/allagischerstein","/stein",293,0
593,2,1,2,0,0,"/heeltoe","","/salontanz, /heeltoe
VERWENDUNG:
/salontanz [Unterbefehl]
→ Du legst einen flotten Salontanz aufs Parkett.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/salontanz","",293,0
594,2,1,2,0,0,"/goobbuedo","","/goobbuepoplock, /goobbuedo
VERWENDUNG:
/goobbuepoplock [Unterbefehl]
→ Du rockst den den Goobbue-Poplock.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/goobbuepoplock","",293,0
595,2,1,2,0,0,"/gratuity","","/spendierhose, /gratuity
VERWENDUNG:
/spendierhose [Unterbefehl]
→ Du lässt Münzen regnen.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/spendierhose","",293,0
596,2,1,2,0,0,"/fistpump","","/gewinnerpose, /fistpump
VERWENDUNG:
/gewinnerpose [Unterbefehl]
→ Du zeigst, wer der Gewinner ist.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/gewinnerpose","",293,0
597,2,1,2,0,0,"/reprimand","","/ermahnen, /reprimand
VERWENDUNG:
/ermahnen [Unterbefehl]
→ Du weist jemanden zurecht.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/ermahnen","",293,0
598,2,1,2,0,0,"/sabotender","","/kaktor, /sabotender
VERWENDUNG:
/kaktor [Unterbefehl]
→ Du ahmst Señor Kaktor nach.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/kaktor","",293,0
599,2,1,2,0,0,"/mandervillemambo","/mmambo","/mandervillemambo, /mmambo
VERWENDUNG:
/mmambo [Unterbefehl]
→ Du tanzt den Manderville-Mambo.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","","",293,0
600,2,1,2,0,0,"/laliho","","/holladrio, /laliho
VERWENDUNG:
/holladrio [Unterbefehl]
→ Du grüßt mit einem fröhlichen Holladrio.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/holladrio","",293,0
601,2,1,2,0,0,"/simulationm","","/omegam, /simulationm
VERWENDUNG:
/omegam [Unterbefehl]
→ Du demonstrierst die Omega-M-Pose
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/omegam","",293,0
602,2,1,2,0,0,"/simulationf","","/omegaf, /simulationf
VERWENDUNG:
/omegaf [Unterbefehl]
→ Du demonstrierst die Omega-F-Pose
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/omegaf","",293,0
603,2,1,2,0,0,"/toast","","/prosit, /toast
VERWENDUNG:
/prosit [Unterbefehl]
→ Du stemmst deinen Krug in die Höhe und schmetterst einen Toast.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/prosit","",293,0
604,2,1,2,0,0,"/lean","","/anlehnen, /lean
VERWENDUNG:
/anlehnen [Unterbefehl]
→ Du lehnst dich lässig zurück.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus.","/anlehnen","",293,0
605,2,1,2,0,0,"/headache","","/kopfschmerz, /headache
VERWENDUNG:
/kopfschmerz [Unterbefehl]
→ Du fasst dir schmerzerfüllt an den Kopf.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/kopfschmerz","",293,0
606,2,1,2,0,0,"/snap","","/fingerschnippen, /snap
VERWENDUNG:
/fingerschnippen [Unterbefehl]
→ Du schnippst mit den Fingern.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/fingerschnippen","",293,0
607,2,1,2,0,0,"/breakfast","/bread","/brotessen, /bread
VERWENDUNG:
/brotessen [Unterbefehl]
→ Du isst ein Stück Brot.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/brotessen","",293,0
608,2,1,2,0,0,"/read","","/buchlektüre, /read
VERWENDUNG:
/buchlektüre [Unterbefehl]
→ Du liest ein Buch.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/buchlektüre","",293,0
609,2,1,2,0,0,"/insist","","/insistieren, /insist
VERWENDUNG:
/insistieren [Unterbefehl]
→ Du gestikulierst wild mit den Händen, um deiner Aussage Nachdruck zu verleihen.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/insistieren","",293,0
610,2,1,2,0,0,"/consider","/hmm","/hm, /consider
VERWENDUNG:
/hm [Unterbefehl]
→ Du machst ein zweifelndes Gesicht.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/hm","/consider",293,0
611,2,1,2,0,0,"/wasshoi","","/wasshoi
VERWENDUNG:
/wasshoi [Unterbefehl]
→ Du rufst ein anfeuerndes „Wasshoi!“.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","","",293,0
612,2,1,2,0,0,"/flowershower","/petals","/bregen, /blütenregen, /flowershower
VERWENDUNG:
/bregen [Unterbefehl]
→ Du lässt einen Blütenregen niedergehen.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/blütenregen","/bregen",293,0
613,2,1,2,0,0,"/flamedance","","/fltanz, /flammentanz, /flamedance
VERWENDUNG:
/fltanz [Unterbefehl]
→ Du tanzt den Flammentanz.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/flammentanz","/fltanz",293,0
614,2,1,2,0,0,"/highfive","/hifive","/schlagein, /highfive
VERWENDUNG:
/schlagein [Unterbefehl]
→ Du hebst die Hand zum Abklatschen.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/schlagein","",293,0
615,2,1,2,0,0,"/guard","","/wach, /wachsam, /guard
VERWENDUNG:
/wach [Unterbefehl]
→ Du siehst dich wachsam um.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/wachsam","/wach",293,0
616,2,1,2,0,0,"/malevolence","","/fluch, /malevolence
 VERWENDUNG:
/fluch [Unterbefehl]
→ Du sprichst einen Fluch aus
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/fluch","",293,0
617,2,1,2,0,0,"/beesknees","","/bswing, /bienenswing, /beesknees
VERWENDUNG:
/bswing [Unterbefehl]
→ Du tanzt den Bienen-Swing.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/bienenswing","/bswing",293,0
618,2,1,2,0,0,"/lalihop","","/hhopsasa, /holladrihopsasa, /lalihop
VERWENDUNG:
/hhop [Unterbefehl]
→ Du tanzt den Holladrihopsasa.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/holladrihopsasa","/hhopsasa",293,0
621,2,1,2,0,0,"/eatriceball","/riceball","/onigiriessen, /onigiri, /eatriceball, /riceball
VERWENDUNG:
/onigiri [Unterbefehl]
→ Du isst einen Onigiri.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/onigiriessen","/onigiri",293,0
622,2,1,2,0,0,"/eatapple","/apple","/apfelessen, /apfel, /eatapple, /apple
VERWENDUNG:
/apfel [Unterbefehl]
→ Du isst einen Apfel.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/apfelessen","/apfel",293,0
623,2,1,2,0,0,"/wringhands","","/händereiben, /wringhands
VERWENDUNG:
/händereiben [Unterbefehl]
→ Du reibst die Hände.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/händereiben","",293,0
624,2,1,2,0,0,"/sweep","/broom","/kehren, /sweep, /broom
VERWENDUNG:
/kehren [Unterbefehl]
→ Du kehrst den Boden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/kehren","",293,0
625,2,1,2,0,0,"/paintblack","","/pinselschwarz, /paintblack
VERWENDUNG:
/pinselschwarz [Unterbefehl]
→ Du hebst den Pinsel und klatschst einen schwarzen Farbklecks auf den Boden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pinselschwarz","",293,0
626,2,1,2,0,0,"/paintred","","/pinselrot, /paintred
VERWENDUNG:
/pinselrot [Unterbefehl]
→ Du hebst den Pinsel und klatschst einen roten Farbklecks auf den Boden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pinselrot","",293,0
627,2,1,2,0,0,"/paintyellow","","/pinselgelb, /paintyellow
VERWENDUNG:
/pinselgelb [Unterbefehl]
→ Du hebst den Pinsel und klatschst einen gelben Farbklecks auf den Boden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pinselgelb","",293,0
628,2,1,2,0,0,"/paintblue","","/pinselblau, /paintblue
VERWENDUNG:
/pinselblau [Unterbefehl]
→ Du hebst den Pinsel und klatschst einen blauen Farbklecks auf den Boden.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pinselblau","",293,0
629,2,1,2,0,0,"/fakesmile","","/aufglächeln, /aufgesetzteslächeln, /fakesmile
VERWENDUNG:
/aufglächeln [Unterbefehl]
→ Du zeigst ein aufgesetztes Lächeln.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/aufgesetzteslächeln","/aufglächeln",293,0
630,2,1,2,0,0,"/pantomime","/mime","/pantomime, /pmime
VERWENDUNG:
/pantomime [Unterbefehl]
→ Du tastest eine imaginäre Wand ab.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pmime","",293,0
631,2,1,2,0,0,"/vexed","","/grübeln, /vexed
VERWENDUNG:
/grübeln [Unterbefehl]
→ Du grübelst vor dich hin.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/grübeln","",293,0
632,2,1,2,0,0,"/shush","/shh","/pst, /shh
VERWENDUNG:
/pst [Unterbefehl]
→ Du bittest um Ruhe, indem du den Zeigefinger auf den Mund legst.
>>Unterbefehl:
  <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>bw<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>motion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>)  Führt nur die Bewegung aus. Bei fehlendem Unterbefehl wird sowohl die Bewegung ausgeführt als auch der Text angezeigt.","/pst","",293,0
